run,time_ms,visual_on,thermal_on,distance_v,heading_angle_v,heading_angle_t,centroid_v_x,centroid_v_y,centroid_t_x,centroid_t_y
1,1733765869.0510705,True,False,0.4549569687113917,23.27640625,None,1119.5647272362808,525.1407924936843,None,None
1,1733765870.0402374,True,False,0.4600665519632541,20.895312500000003,None,1070.2441694657757,521.6820489877196,None,None
1,1733765870.801544,True,False,0.468949039569284,15.258437500000001,None,954.5705204166729,520.2598007334731,None,None
1,1733765871.558785,True,False,0.47510012755993414,10.107500000000002,None,848.5027083083088,520.7810625471451,None,None
1,1733765872.316847,True,False,0.47764722068454746,6.1228125,None,766.0212956221444,519.2663793792367,None,None
1,1733765873.0801294,True,False,0.4776302495278497,4.32484375,None,729.7199806298544,519.6281137235206,None,None
1,1733765873.8489556,True,False,0.4781481314253228,2.67265625,None,695.2934060607096,518.8481360534624,None,None
1,1733765874.6056583,True,False,0.47783956190581606,1.3120312500000002,None,667.4110184188005,518.3367563369535,None,None
1,1733765875.416759,True,False,0.4771279736649138,0.14578125000000003,None,643.3461867399434,518.0619163405288,None,None
1,1733765876.1331758,True,False,0.4773894736741426,-0.5831250000000001,None,628.6994547533925,519.3619719165606,None,None
1,1733765876.6477501,True,False,0.4359693555359713,1.7493750000000001,None,676.989007910853,520.7618618826651,None,None
1,1733765877.4082556,True,False,0.39511520923696175,0.34015625000000005,None,647.821583311363,523.8089174548966,None,None
1,1733765878.1702018,True,False,0.3840738614266084,-2.2353125,None,594.7595413942545,514.9274777618997,None,None
1,1733765878.937189,True,False,0.33749948062492974,-0.92328125,None,621.6132386942895,543.3455679209753,None,None
1,1733765879.448583,True,False,0.3329044598262164,3.3529687500000005,None,709.4637370976507,520.1528008457303,None,None
1,1733765880.2092006,True,False,0.3065026550906974,0.971875,None,660.920581349534,557.7328816415757,None,None
1,1733765881.0134165,True,False,0.294146775324741,-2.3325000000000005,None,592.4881805732065,532.2380268390727,None,None
1,1733765881.73858,True,False,0.24885904378579984,-0.048593750000000005,None,639.5706052997699,580.0968799432405,None,None
1,1733765882.2426963,True,False,0.24355762037719358,4.470625,None,732.8128446201392,550.8780560048843,None,None
1,1733765882.7530441,True,False,0.22468817943452232,4.32484375,None,729.3201784044234,601.1151049644261,None,None
1,1733765883.2647188,True,False,0.21543045394711038,2.2839062500000002,None,687.4273939403229,565.5007380291875,None,None
1,1733765883.772362,True,False,0.21529785888179057,0.4859375,None,650.9576669909983,568.4209228179196,None,None
1,1733765884.278481,True,False,0.21442308035561228,-1.2634375000000002,None,614.7481102091998,572.4945948949069,None,None
1,1733765884.7930982,True,False,0.20072743067292995,5.9284375,None,762.7476836232216,616.9981794069225,None,None
1,1733765885.5495744,True,False,0.19433336775837526,9.330000000000002,None,832.5320693859926,593.9713404250614,None,None
